combined_id,name_clean,name_last_first,country_clean,contest,year,official_name,official_name_last_first,official_country,official_country_code,official_person_id,score,medal,rank_start,rank_end,rank_average,percentile,total_participants,match_method,source_url
1231,Zhiyang Wan,"Wan, Zhiyang",Malaysia,APMO,2020,WAN ZHIYANG,"ZHIYANG, WAN",Malaysia,MYS,MYS:2020:4,14,Bronze,132,190,161,0.5222551929,337,same_country_exact,https://www.apmo-official.org/country_report/MYS/2020
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,APMO,2019,JER REN WONG,"WONG, JER REN",Malaysia,MYS,MYS:2019:7,1,None,322,348,335,0.0668523677,359,same_country_exact,https://www.apmo-official.org/country_report/MYS/2019
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,APMO,2020,WONG JER REN,"JER REN, WONG",Malaysia,MYS,MYS:2020:5,14,Bronze,132,190,161,0.5222551929,337,same_country_exact,https://www.apmo-official.org/country_report/MYS/2020
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,APMO,2021,WONG JER REN,"JER REN, WONG",Malaysia,MYS,MYS:2021:1,23,Gold,24,27,25.5,0.925872093,344,same_country_exact,https://www.apmo-official.org/country_report/MYS/2021
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,APMO,2022,Jer Ren Wong,"Wong, Jer Ren",Malaysia,MYS,MYS:2022:1,21,Silver,46,65,55.5,0.8254716981,318,same_country_exact,https://www.apmo-official.org/country_report/MYS/2022
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,APMO,2023,Wong Jer Ren,"Jer Ren, Wong",Malaysia,MYS,MYS:2023:1,30,Gold,6,16,11,0.968115942,345,same_country_exact,https://www.apmo-official.org/country_report/MYS/2023
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,APMO,2024,Wong Jer Ren,"Jer Ren, Wong",Malaysia,MYS,MYS:2024:2,21,Silver,22,44,33,0.9070422535,355,same_country_exact,https://www.apmo-official.org/country_report/MYS/2024
1236,Zi Song Yeoh,"Yeoh, Zi Song",Malaysia,APMO,2016,Zi Song Yeoh,"Yeoh, Zi Song",Malaysia,MYS,MYS:2016:5,4,None,239,250,244.5,0.2590909091,330,same_country_exact,https://www.apmo-official.org/country_report/MYS/2016
1236,Zi Song Yeoh,"Yeoh, Zi Song",Malaysia,APMO,2017,ZI SONG YEOH,"YEOH, ZI SONG",Malaysia,MYS,MYS:2017:3,14,Bronze,143,181,162,0.5410764873,353,same_country_exact,https://www.apmo-official.org/country_report/MYS/2017
1236,Zi Song Yeoh,"Yeoh, Zi Song",Malaysia,APMO,2018,ZI SONG YEOH,"YEOH, ZI SONG",Malaysia,MYS,MYS:2018:1,21,Silver,56,74,65,0.8153409091,352,same_country_exact,https://www.apmo-official.org/country_report/MYS/2018
1236,Zi Song Yeoh,"Yeoh, Zi Song",Malaysia,APMO,2019,ZI SONG YEOH,"YEOH, ZI SONG",Malaysia,MYS,MYS:2019:1,21,Gold,29,48,38.5,0.8927576602,359,same_country_exact,https://www.apmo-official.org/country_report/MYS/2019
1236,Zi Song Yeoh,"Yeoh, Zi Song",Malaysia,APMO,2020,YEOH ZI SONG,"ZI SONG, YEOH",Malaysia,MYS,MYS:2020:1,17,Silver,56,71,63.5,0.8115727003,337,same_country_exact,https://www.apmo-official.org/country_report/MYS/2020
1241,Víctor Hugo Almendra Hernández,"Almendra Hernández, Víctor Hugo",Mexico,APMO,2016,Victor Hugo Almendra Hernández,"Almendra Hernández, Victor Hugo",Mexico,MEX,MEX:2016:8,10,Honourable Mention,171,186,178.5,0.4590909091,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1244,Arturo Arenas Esparza,"Arenas Esparza, Arturo",Mexico,APMO,2016,Arturo Arenas Esparza,"Arenas Esparza, Arturo",Mexico,MEX,MEX:2016:5,14,Bronze,127,148,137.5,0.5833333333,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1247,Kevin William Beuchot Castellanos,"Beuchot Castellanos, Kevin William",Mexico,APMO,2016,Kevin William Beuchot Castellanos,"Beuchot Castellanos, Kevin William",Mexico,MEX,MEX:2016:1,30,Gold,18,20,19,0.9424242424,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1250,Tomas Francisco Cantu Rodriguez,"Cantu Rodriguez, Tomas Francisco",Mexico,APMO,2019,Tomás Francisco Cantú Rodríguez,"Cantú Rodríguez, Tomás Francisco",Mexico,MEX,MEX:2019:1,17,Silver,61,75,68,0.8105849582,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1250,Tomas Francisco Cantu Rodriguez,"Cantu Rodriguez, Tomas Francisco",Mexico,APMO,2020,Tomás Francisco Cantú Rodríguez,"Cantú Rodríguez, Tomás Francisco",Mexico,MEX,MEX:2020:8,14,Honourable Mention,132,190,161,0.5222551929,337,same_country_exact,https://www.apmo-official.org/country_report/MEX/2020
1250,Tomas Francisco Cantu Rodriguez,"Cantu Rodriguez, Tomas Francisco",Mexico,APMO,2021,Tomás Francisco Cantú Rodríguez,"Cantú Rodríguez, Tomás Francisco",Mexico,MEX,MEX:2021:3,19,Silver,67,71,69,0.7994186047,344,same_country_exact,https://www.apmo-official.org/country_report/MEX/2021
1251,Javier Caram Quirós,"Caram Quirós, Javier",Mexico,APMO,2024,Javier Caram Quirós,"Caram Quirós, Javier",Mexico,MEX,MEX:2024:1,14,Bronze,95,218,156.5,0.5591549296,355,same_country_exact,https://www.apmo-official.org/country_report/MEX/2024
1251,Javier Caram Quirós,"Caram Quirós, Javier",Mexico,APMO,2025,Javier Caram Quirós,"Caram Quirós, Javier",Mexico,MEX,MEX:2025:5,14,Bronze,172,201,186.5,0.4432835821,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1251,Javier Caram Quirós,"Caram Quirós, Javier",Mexico,APMO,2026,Javier Caram Quirós,"Caram Quirós, Javier",Mexico,MEX,MEX:2026:5,16,Bronze,129,135,132,0.6675062972,397,same_country_exact,https://www.apmo-official.org/country_report/MEX/2026
1252,Andrea Sarahí Cascante Duarte,"Cascante Duarte, Andrea Sarahí",Mexico,APMO,2026,Andrea Sarahí Cascante Duarte,"Cascante Duarte, Andrea Sarahí",Mexico,MEX,MEX:2026:1,23,Gold,50,54,52,0.8690176322,397,same_country_exact,https://www.apmo-official.org/country_report/MEX/2026
1254,Leonardo Mikel Cervantes Mateos,"Cervantes Mateos, Leonardo Mikel",Mexico,APMO,2022,Leonardo Míkel Cervantes Mateos,"Cervantes Mateos, Leonardo Míkel",Mexico,MEX,MEX:2022:2,20,Silver,66,80,73,0.7704402516,318,same_country_exact,https://www.apmo-official.org/country_report/MEX/2022
1256,Jacobo De Juan Millon,"De Juan Millon, Jacobo",Mexico,APMO,2019,Jacobo de Juan Millón,"de Juan Millón, Jacobo",Mexico,MEX,MEX:2019:7,14,Bronze,123,177,150,0.5821727019,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1258,Víctor Antonio Domínguez Silva,"Domínguez Silva, Víctor Antonio",Mexico,APMO,2017,Víctor Antonio Domínguez Silva,"Domínguez Silva, Víctor Antonio",Mexico,MEX,MEX:2017:7,14,Bronze,143,181,162,0.5410764873,353,same_country_exact,https://www.apmo-official.org/country_report/MEX/2017
1258,Víctor Antonio Domínguez Silva,"Domínguez Silva, Víctor Antonio",Mexico,APMO,2018,Víctor Antonio Domínguez Silva,"Domínguez Silva, Víctor Antonio",Mexico,MEX,MEX:2018:1,19,Silver,84,91,87.5,0.7514204545,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1261,Leonardo Ariel García Morán,"García Morán, Leonardo Ariel",Mexico,APMO,2016,Leonardo Ariel García Morán,"García Morán, Leonardo Ariel",Mexico,MEX,MEX:2016:2,17,Silver,92,107,99.5,0.6984848485,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1261,Leonardo Ariel García Morán,"García Morán, Leonardo Ariel",Mexico,APMO,2017,Leonardo Ariel García Morán,"García Morán, Leonardo Ariel",Mexico,MEX,MEX:2017:1,25,Gold,70,73,71.5,0.7974504249,353,same_country_exact,https://www.apmo-official.org/country_report/MEX/2017
1263,Jonatan Alejandro Gonzalez Cazares,"Gonzalez Cazares, Jonatan Alejandro",Mexico,APMO,2017,Jonatan Alejandro González Cázarez,"González Cázarez, Jonatan Alejandro",Mexico,MEX,MEX:2017:8,8,Honourable Mention,219,246,232.5,0.3413597734,353,reviewed_alias,https://www.apmo-official.org/country_report/MEX/2017
1263,Jonatan Alejandro Gonzalez Cazares,"Gonzalez Cazares, Jonatan Alejandro",Mexico,APMO,2019,Jonatan Alejandro González Cázares,"González Cázares, Jonatan Alejandro",Mexico,MEX,MEX:2019:9,11,Honourable Mention,197,206,201.5,0.438718663,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1264,Bruno Gutiérrez Chávez,"Gutiérrez Chávez, Bruno",Mexico,APMO,2018,Bruno Gutiérrez Chávez,"Gutiérrez Chávez, Bruno",Mexico,MEX,MEX:2018:4,13,Bronze,176,185,180.5,0.4872159091,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1264,Bruno Gutiérrez Chávez,"Gutiérrez Chávez, Bruno",Mexico,APMO,2019,Bruno Gutiérrez Chávez,"Gutiérrez Chávez, Bruno",Mexico,MEX,MEX:2019:4,14,Bronze,123,177,150,0.5821727019,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1266,Karol José Gutiérrez Suárez,"Gutiérrez Suárez, Karol José",Mexico,APMO,2016,Karol José Gutiérrez Suárez,"Gutiérrez Suárez, Karol José",Mexico,MEX,MEX:2016:3,15,Bronze,116,126,121,0.6333333333,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1267,Emiliano Hernández Barranco,"Hernández Barranco, Emiliano",Mexico,APMO,2024,Emiliano Hernández Barranco,"Hernández Barranco, Emiliano",Mexico,MEX,MEX:2024:2,14,Bronze,95,218,156.5,0.5591549296,355,same_country_exact,https://www.apmo-official.org/country_report/MEX/2024
1267,Emiliano Hernández Barranco,"Hernández Barranco, Emiliano",Mexico,APMO,2025,Emiliano Hernández Barranco,"Hernández Barranco, Emiliano",Mexico,MEX,MEX:2025:8,10,Honourable Mention,217,224,220.5,0.3417910448,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1268,Eric Iván Hernández Palacios,"Hernández Palacios, Eric Iván",Mexico,APMO,2019,Eric Iván Hernández Palacios,"Hernández Palacios, Eric Iván",Mexico,MEX,MEX:2019:3,15,Silver,95,122,108.5,0.6977715877,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1269,Takumi Higashida Martínez,"Higashida Martínez, Takumi",Mexico,APMO,2025,Takumi Higashida Martínez,"Higashida Martínez, Takumi",Mexico,MEX,MEX:2025:2,22,Silver,52,74,63,0.8119402985,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1269,Takumi Higashida Martínez,"Higashida Martínez, Takumi",Mexico,APMO,2026,Takumi Higashida Martínez,"Higashida Martínez, Takumi",Mexico,MEX,MEX:2026:3,18,Silver,108,121,114.5,0.7115869018,397,same_country_exact,https://www.apmo-official.org/country_report/MEX/2026
1271,Diego Hinojosa Tellez,"Hinojosa Tellez, Diego",Mexico,APMO,2018,Diego Hinojosa Tellez,"Hinojosa Tellez, Diego",Mexico,MEX,MEX:2018:6,12,Bronze,186,202,194,0.4488636364,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1271,Diego Hinojosa Tellez,"Hinojosa Tellez, Diego",Mexico,APMO,2019,Diego Hinojosa Téllez,"Hinojosa Téllez, Diego",Mexico,MEX,MEX:2019:5,14,Bronze,123,177,150,0.5821727019,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1272,Luis Angel Gabriel Jimenez Iturbide,"Jimenez Iturbide, Luis Angel Gabriel",Mexico,APMO,2023,Luis Angel Gabriel Jiménez Iturbide,"Jiménez Iturbide, Luis Angel Gabriel",Mexico,MEX,MEX:2023:10,6,None,214,226,220,0.3623188406,345,same_country_exact,https://www.apmo-official.org/country_report/MEX/2023
1273,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",Mexico,APMO,2016,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",Mexico,MEX,MEX:2016:9,10,Honourable Mention,171,186,178.5,0.4590909091,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1273,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",Mexico,APMO,2017,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",Mexico,MEX,MEX:2017:2,22,Silver,79,89,84,0.7620396601,353,same_country_exact,https://www.apmo-official.org/country_report/MEX/2017
1273,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",Mexico,APMO,2018,Isaac Jair Jiménez Uribe,"Jiménez Uribe, Isaac Jair",Mexico,MEX,MEX:2018:2,16,Bronze,117,124,120.5,0.6576704545,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1277,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",Mexico,APMO,2023,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",Mexico,MEX,MEX:2023:7,7,Honourable Mention,183,213,198,0.4260869565,345,same_country_exact,https://www.apmo-official.org/country_report/MEX/2023
1277,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",Mexico,APMO,2024,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",Mexico,MEX,MEX:2024:3,14,Bronze,95,218,156.5,0.5591549296,355,same_country_exact,https://www.apmo-official.org/country_report/MEX/2024
1277,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",Mexico,APMO,2025,Mateo Iván Latapi Acosta,"Latapi Acosta, Mateo Iván",Mexico,MEX,MEX:2025:4,15,Bronze,152,171,161.5,0.5179104478,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1278,Antonio López Guzmán,"López Guzmán, Antonio",Mexico,APMO,2016,Antonio López Guzmán,"López Guzmán, Antonio",Mexico,MEX,MEX:2016:6,11,Bronze,162,170,166,0.496969697,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1280,Maria Fernanda Lopez Tuyub,"Lopez Tuyub, Maria Fernanda",Mexico,APMO,2022,María Fernanda López Tuyub,"López Tuyub, María Fernanda",Mexico,MEX,MEX:2022:10,8,Honourable Mention,224,243,233.5,0.2657232704,318,same_country_exact,https://www.apmo-official.org/country_report/MEX/2022
1280,Maria Fernanda Lopez Tuyub,"Lopez Tuyub, Maria Fernanda",Mexico,APMO,2023,María Fernanda López Tuyub,"López Tuyub, María Fernanda",Mexico,MEX,MEX:2023:8,6,None,214,226,220,0.3623188406,345,same_country_exact,https://www.apmo-official.org/country_report/MEX/2023
1284,Luis Eduardo Martínez Aguirre,"Martínez Aguirre, Luis Eduardo",Mexico,APMO,2022,Luis Edardo Martínez Aguirre,"Martínez Aguirre, Luis Edardo",Mexico,MEX,MEX:2022:9,10,Honourable Mention,207,219,213,0.3301886792,318,reviewed_alias,https://www.apmo-official.org/country_report/MEX/2022
1286,Leonardo Melgar Rubí,"Melgar Rubí, Leonardo",Mexico,APMO,2024,Leonardo Melgar Rubí,"Melgar Rubí, Leonardo",Mexico,MEX,MEX:2024:5,12,Honourable Mention,236,242,239,0.3267605634,355,same_country_exact,https://www.apmo-official.org/country_report/MEX/2024
1286,Leonardo Melgar Rubí,"Melgar Rubí, Leonardo",Mexico,APMO,2025,Leonardo Melgar Rubí,"Melgar Rubí, Leonardo",Mexico,MEX,MEX:2025:9,10,Honourable Mention,217,224,220.5,0.3417910448,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1288,Sebastián Montemayor Trujillo,"Montemayor Trujillo, Sebastián",Mexico,APMO,2024,Sebastian Montemayor Trujillo,"Montemayor Trujillo, Sebastian",Mexico,MEX,MEX:2024:6,12,Honourable Mention,236,242,239,0.3267605634,355,same_country_exact,https://www.apmo-official.org/country_report/MEX/2024
1288,Sebastián Montemayor Trujillo,"Montemayor Trujillo, Sebastián",Mexico,APMO,2025,Sebastian Montemayor Trujillo,"Montemayor Trujillo, Sebastian",Mexico,MEX,MEX:2025:3,21,Silver,75,127,101,0.6985074627,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1288,Sebastián Montemayor Trujillo,"Montemayor Trujillo, Sebastián",Mexico,APMO,2026,Sebastián Montemayor Trujillo,"Montemayor Trujillo, Sebastián",Mexico,MEX,MEX:2026:6,15,Bronze,136,149,142.5,0.6410579345,397,same_country_exact,https://www.apmo-official.org/country_report/MEX/2026
1289,Karla Rebeca Munguia Romero,"Munguia Romero, Karla Rebeca",Mexico,APMO,2020,Karla Rebeca Munguía Romero,"Munguía Romero, Karla Rebeca",Mexico,MEX,MEX:2020:6,14,Bronze,132,190,161,0.5222551929,337,same_country_exact,https://www.apmo-official.org/country_report/MEX/2020
1296,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",Mexico,APMO,2019,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",Mexico,MEX,MEX:2019:10,11,Honourable Mention,197,206,201.5,0.438718663,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1296,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",Mexico,APMO,2020,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",Mexico,MEX,MEX:2020:10,13,Honourable Mention,191,194,192.5,0.4287833828,337,same_country_exact,https://www.apmo-official.org/country_report/MEX/2020
1296,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",Mexico,APMO,2021,Carlos Emilio Ramos Aguilar,"Ramos Aguilar, Carlos Emilio",Mexico,MEX,MEX:2021:2,20,Silver,50,66,58,0.8313953488,344,same_country_exact,https://www.apmo-official.org/country_report/MEX/2021
1297,Fernando Isaí Sáenz Meza,"Sáenz Meza, Fernando Isaí",Mexico,APMO,2017,Fernando Isaí Sáenz Meza,"Sáenz Meza, Fernando Isaí",Mexico,MEX,MEX:2017:5,15,Bronze,134,142,138,0.6090651558,353,same_country_exact,https://www.apmo-official.org/country_report/MEX/2017
1299,Maximiliano Sánchez Garza,"Sánchez Garza, Maximiliano",Mexico,APMO,2016,Maximiliano Sánchez Garza,"Sánchez Garza, Maximiliano",Mexico,MEX,MEX:2016:7,11,Bronze,162,170,166,0.496969697,330,same_country_exact,https://www.apmo-official.org/country_report/MEX/2016
1302,Oriol Andreu Sole Pi,"Sole Pi, Oriol Andreu",Mexico,APMO,2018,Oriol Andreu Solé Pi,"Solé Pi, Oriol Andreu",Mexico,MEX,MEX:2018:3,14,Bronze,142,175,158.5,0.5497159091,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1303,Nuria Sydykova Mendez,"Sydykova Mendez, Nuria",Mexico,APMO,2018,Nuria Sydykova Méndez,"Sydykova Méndez, Nuria",Mexico,MEX,MEX:2018:7,12,Bronze,186,202,194,0.4488636364,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1303,Nuria Sydykova Mendez,"Sydykova Mendez, Nuria",Mexico,APMO,2019,Nuria Sydykova Méndez,"Sydykova Méndez, Nuria",Mexico,MEX,MEX:2019:6,14,Bronze,123,177,150,0.5821727019,359,same_country_exact,https://www.apmo-official.org/country_report/MEX/2019
1304,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",Mexico,APMO,2018,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",Mexico,MEX,MEX:2018:5,13,Bronze,176,185,180.5,0.4872159091,352,same_country_exact,https://www.apmo-official.org/country_report/MEX/2018
1304,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",Mexico,APMO,2020,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",Mexico,MEX,MEX:2020:1,18,Silver,43,55,49,0.8545994065,337,same_country_exact,https://www.apmo-official.org/country_report/MEX/2020
1304,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",Mexico,APMO,2021,Pablo Alhui Valeriano Quiroz,"Valeriano Quiroz, Pablo Alhui",Mexico,MEX,MEX:2021:7,14,Bronze,104,149,126.5,0.6322674419,344,same_country_exact,https://www.apmo-official.org/country_report/MEX/2021
1307,Héctor Juan Villarreal Corona,"Villarreal Corona, Héctor Juan",Mexico,APMO,2024,Héctor Juan Villarreal Corona,"Villarreal Corona, Héctor Juan",Mexico,MEX,MEX:2024:8,11,Honourable Mention,243,253,248,0.3014084507,355,same_country_exact,https://www.apmo-official.org/country_report/MEX/2024
1307,Héctor Juan Villarreal Corona,"Villarreal Corona, Héctor Juan",Mexico,APMO,2025,Héctor Juan Villarreal Corona,"Villarreal Corona, Héctor Juan",Mexico,MEX,MEX:2025:1,25,Gold,38,42,40,0.8805970149,335,same_country_exact,https://www.apmo-official.org/country_report/MEX/2025
1320,Tenuunsaikhan Batlkhagva,"Batlkhagva, Tenuunsaikhan",Mongolia,APMO,2025,Tenuunsaikhan Batlkhagva,"Batlkhagva, Tenuunsaikhan",Mongolia,MNG,MNG:2025:7,14,Bronze,172,201,186.5,0.4432835821,335,same_country_exact,https://www.apmo-official.org/country_report/MNG/2025
1326,Belgutei Bayar,"Bayar, Belgutei",Mongolia,APMO,2025,Belgutei Bayar,"Bayar, Belgutei",Mongolia,MNG,MNG:2025:10,12,Honourable Mention,211,214,212.5,0.3656716418,335,same_country_exact,https://www.apmo-official.org/country_report/MNG/2025
1330,Tuvshindalai Boldbaatar,"Boldbaatar, Tuvshindalai",Mongolia,APMO,2025,Tuvshindalai Boldbaatar,"Boldbaatar, Tuvshindalai",Mongolia,MNG,MNG:2025:5,14,Bronze,172,201,186.5,0.4432835821,335,same_country_exact,https://www.apmo-official.org/country_report/MNG/2025
1334,Chingun Chindegsuren,"Chindegsuren, Chingun",Mongolia,APMO,2026,Chingun Chindegsuren,"Chindegsuren, Chingun",Mongolia,MNG,MNG:2026:2,21,Silver,60,93,76.5,0.8073047859,397,same_country_exact,https://www.apmo-official.org/country_report/MNG/2026
1355,Amin-Erdene Munkhbayar,"Munkhbayar, Amin-Erdene",Mongolia,APMO,2025,Amin-Erdene Munkhbayar,"Munkhbayar, Amin-Erdene",Mongolia,MNG,MNG:2025:3,16,Bronze,145,151,148,0.5582089552,335,same_country_exact,https://www.apmo-official.org/country_report/MNG/2025
1355,Amin-Erdene Munkhbayar,"Munkhbayar, Amin-Erdene",Mongolia,APMO,2026,Amin-Erdene Munkhbayar,"Munkhbayar, Amin-Erdene",Mongolia,MNG,MNG:2026:5,12,Bronze,196,201,198.5,0.5,397,same_country_exact,https://www.apmo-official.org/country_report/MNG/2026
1360,Bolor Naranbaatar,"Naranbaatar, Bolor",Mongolia,APMO,2026,Bolor Naranbaatar,"Naranbaatar, Bolor",Mongolia,MNG,MNG:2026:8,9,Honourable Mention,229,251,240,0.395465995,397,same_country_exact,https://www.apmo-official.org/country_report/MNG/2026
1368,Manlai Sonor,"Sonor, Manlai",Mongolia,APMO,2025,Manlai Sonor,"Sonor, Manlai",Mongolia,MNG,MNG:2025:1,22,Silver,52,74,63,0.8119402985,335,same_country_exact,https://www.apmo-official.org/country_report/MNG/2025
1368,Manlai Sonor,"Sonor, Manlai",Mongolia,APMO,2026,Manlai Sonor,"Sonor, Manlai",Mongolia,MNG,MNG:2026:1,24,Gold,44,49,46.5,0.8828715365,397,same_country_exact,https://www.apmo-official.org/country_report/MNG/2026
1658,Kevin Pomasoncco Sulca,"Pomasoncco Sulca, Kevin",Peru,APMO,2024,Kevin Andrés Pomasoncco Sulca,"Pomasoncco Sulca, Kevin Andrés",Peru,PER,PER:2024:6,14,Bronze,95,218,156.5,0.5591549296,355,reviewed_alias,https://www.apmo-official.org/country_report/PER/2024
1658,Kevin Pomasoncco Sulca,"Pomasoncco Sulca, Kevin",Peru,APMO,2026,Kevin Pomasoncco Sulca,"Pomasoncco Sulca, Kevin",Peru,PER,PER:2026:2,18,Silver,108,121,114.5,0.7115869018,397,same_country_exact,https://www.apmo-official.org/country_report/PER/2026
1661,Jose Lorenzo P. Abad,"Abad, Jose Lorenzo P.",Philippines,APMO,2021,Jose Lorenzo ABAD,"ABAD, Jose Lorenzo",Philippines,PHL,PHL:2021:7,11,Bronze,176,181,178.5,0.4811046512,344,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2021
1667,Clyde Wesley S. Ang,"Ang, Clyde Wesley S.",Philippines,APMO,2016,Clyde Wesley Ang,"Ang, Clyde Wesley",Philippines,PHL,PHL:2016:4,6,None,219,233,226,0.3151515152,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1667,Clyde Wesley S. Ang,"Ang, Clyde Wesley S.",Philippines,APMO,2017,Clyde Wesley Ang,"Ang, Clyde Wesley",Philippines,PHL,PHL:2017:4,24,Bronze,74,76,75,0.7875354108,353,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2017
1672,Immanuel Josiah Ang Balete,"Balete, Immanuel Josiah Ang",Philippines,APMO,2019,Immanuel Josiah Balete,"Balete, Immanuel Josiah",Philippines,PHL,PHL:2019:5,10,Bronze,207,214,210.5,0.4136490251,359,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2019
1672,Immanuel Josiah Ang Balete,"Balete, Immanuel Josiah Ang",Philippines,APMO,2021,Immanuel Josiah BALETE,"BALETE, Immanuel Josiah",Philippines,PHL,PHL:2021:1,17,Silver,80,86,83,0.7587209302,344,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2021
1676,Ervin Joshua V. Bautista,"Bautista, Ervin Joshua V.",Philippines,APMO,2024,Ervin Joshua Bautista,"Bautista, Ervin Joshua",Philippines,PHL,PHL:2024:5,13,Bronze,219,235,227,0.3605633803,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
1676,Ervin Joshua V. Bautista,"Bautista, Ervin Joshua V.",Philippines,APMO,2025,Ervin Joshua Bautista,"Bautista, Ervin Joshua",Philippines,PHL,PHL:2025:1,19,Silver,136,141,138.5,0.5865671642,335,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2025
1682,Sarji Elijah S. Bona,"Bona, Sarji Elijah S.",Philippines,APMO,2021,Sarji Elijah BONA,"BONA, Sarji Elijah",Philippines,PHL,PHL:2021:5,13,Bronze,150,164,157,0.5436046512,344,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2021
1682,Sarji Elijah S. Bona,"Bona, Sarji Elijah S.",Philippines,APMO,2022,Sarji Elijah Bona,"Bona, Sarji Elijah",Philippines,PHL,PHL:2022:8,8,Honourable Mention,224,243,233.5,0.2657232704,318,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2022
1691,Mohammad Nur G. Casib,"Casib, Mohammad Nur G.",Philippines,APMO,2022,Mohammad Nur Casib,"Casib, Mohammad Nur",Philippines,PHL,PHL:2022:5,13,Bronze,176,186,181,0.4308176101,318,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2022
1691,Mohammad Nur G. Casib,"Casib, Mohammad Nur G.",Philippines,APMO,2023,Mohammad Nur Casib,"Casib, Mohammad Nur",Philippines,PHL,PHL:2023:3,20,Silver,69,77,73,0.7884057971,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1691,Mohammad Nur G. Casib,"Casib, Mohammad Nur G.",Philippines,APMO,2024,Mohammad Nur Casib,"Casib, Mohammad Nur",Philippines,PHL,PHL:2024:1,24,Gold,9,12,10.5,0.9704225352,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
