combined_id,name_clean,name_last_first,country_clean,contest,year,official_name,official_name_last_first,official_country,official_country_code,official_person_id,score,medal,rank_start,rank_end,rank_average,percentile,total_participants,match_method,source_url
951,Soroush Taslimi,"Taslimi, Soroush",Islamic Republic of Iran,IMO,2017,Soroush Taslimi,"Taslimi, Soroush",Islamic Republic of Iran,IRN,27783,18,Bronze,139,187,163,0.7349593496,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
959,Mojtaba Zareh Bidaki,"Zareh Bidaki, Mojtaba",Islamic Republic of Iran,IMO,2015,Mojtaba Zareh Bidaki,"Zareh Bidaki, Mojtaba",Islamic Republic of Iran,IRN,26074,27,Gold,32,36,34,0.9410745234,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
960,Ko Aoki,"Aoki, Ko",Japan,IMO,2015,Ko Aoki,"Aoki, Ko",Japan,JPN,25668,21,Silver,88,100,94,0.8370883882,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
960,Ko Aoki,"Aoki, Ko",Japan,IMO,2016,Ko Aoki,"Aoki, Ko",Japan,JPN,25668,25,Silver,78,93,85.5,0.8579734219,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
961,Tomochika Arai,"Arai, Tomochika",Japan,IMO,2018,Tomochika Arai,"Arai, Tomochika",Japan,JPN,28228,28,Silver,87,110,98.5,0.8341750842,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
966,Rikimaru Kurata,"Kurata, Rikimaru",Japan,IMO,2016,Rikimaru Kurata,"Kurata, Rikimaru",Japan,JPN,26501,28,Silver,45,62,53.5,0.9111295681,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
967,Naoki Kuroda,"Kuroda, Naoki",Japan,IMO,2017,Naoki Kuroda,"Kuroda, Naoki",Japan,JPN,27333,25,Gold,36,48,42,0.9317073171,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
967,Naoki Kuroda,"Kuroda, Naoki",Japan,IMO,2018,Naoki Kuroda,"Kuroda, Naoki",Japan,JPN,27333,38,Gold,6,8,7,0.9882154882,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
970,Yuta Takaya,"Takaya, Yuta",Japan,IMO,2015,Yuta Takaya,"Takaya, Yuta",Japan,JPN,25681,21,Silver,88,100,94,0.8370883882,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
970,Yuta Takaya,"Takaya, Yuta",Japan,IMO,2016,Yuta Takaya,"Takaya, Yuta",Japan,JPN,25681,31,Gold,23,34,28.5,0.9526578073,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
970,Yuta Takaya,"Takaya, Yuta",Japan,IMO,2017,Yuta Takaya,"Takaya, Yuta",Japan,JPN,25681,35,Gold,1,3,2,0.9967479675,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
978,Raiymbek Akshulakov,"Akshulakov, Raiymbek",Kazakhstan,IMO,2016,Raiymbek Akshulakov,"Akshulakov, Raiymbek",Kazakhstan,KAZ,26684,14,Honourable Mention,312,354,333,0.4468438538,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
980,Yerassyl Altinbek,"Altinbek, Yerassyl",Kazakhstan,IMO,2025,Yerassyl Altynbek,"Altynbek, Yerassyl",Kazakhstan,KAZ,35205,22,Bronze,243,271,257,0.5920634921,630,reviewed_alias,https://www.imo-official.org/results/individual/year/2025/
980,Yerassyl Altinbek,"Altinbek, Yerassyl",Kazakhstan,IMO,2026,Yerassyl Altynbek,"Altynbek, Yerassyl",Kazakhstan,KAZ,35205,22,Bronze,161,204,182.5,0.725975976,666,reviewed_alias,https://www.imo-official.org/results/individual/year/2026/
981,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",Kazakhstan,IMO,2016,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",Kazakhstan,KAZ,26645,17,Bronze,224,252,238,0.6046511628,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
981,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",Kazakhstan,IMO,2017,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",Kazakhstan,KAZ,26645,18,Bronze,139,187,163,0.7349593496,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
981,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",Kazakhstan,IMO,2018,Aruzhan Amanbayeva,"Amanbayeva, Aruzhan",Kazakhstan,KAZ,26645,29,Silver,61,86,73.5,0.8762626263,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
986,Rakhman Asmatullayev,"Asmatullayev, Rakhman",Kazakhstan,IMO,2018,Rakhman Asmatullayev,"Asmatullayev, Rakhman",Kazakhstan,KAZ,27859,21,Bronze,193,203,198,0.6666666667,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
988,Batyrkhan Baiganov,"Baiganov, Batyrkhan",Kazakhstan,IMO,2026,Batyrkhan Beiganov,"Beiganov, Batyrkhan",Kazakhstan,KAZ,36189,28,Silver,56,75,65.5,0.9016516517,666,reviewed_alias,https://www.imo-official.org/results/individual/year/2026/
990,Raiymbek Baishuak,"Baishuak, Raiymbek",Kazakhstan,IMO,2023,Raiymbek Baishuak,"Baishuak, Raiymbek",Kazakhstan,KAZ,33247,28,Silver,104,118,111,0.8203883495,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1015,Assylbek Olzhabayev,"Olzhabayev, Assylbek",Kazakhstan,IMO,2021,Assylbek Olzhabayev,"Olzhabayev, Assylbek",Kazakhstan,KAZ,30769,13,Bronze,268,289,278.5,0.5500807754,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1027,Alexey Tsekhovoy,"Tsekhovoy, Alexey",Kazakhstan,IMO,2017,Alexey Tsekhovoy,"Tsekhovoy, Alexey",Kazakhstan,KAZ,27302,12,None,416,441,428.5,0.3032520325,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
1027,Alexey Tsekhovoy,"Tsekhovoy, Alexey",Kazakhstan,IMO,2018,Alexey Tsekhovoy,"Tsekhovoy, Alexey",Kazakhstan,KAZ,27302,28,Silver,87,110,98.5,0.8341750842,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1038,Nursultan Eshperov,"Eshperov, Nursultan",Kyrgyzstan,IMO,2024,Nursultan Eshperov,"Eshperov, Nursultan",Kyrgyzstan,KGZ,33910,13,Honourable Mention,400,412,406,0.3333333333,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1038,Nursultan Eshperov,"Eshperov, Nursultan",Kyrgyzstan,IMO,2025,Nursultan Eshperov,"Eshperov, Nursultan",Kyrgyzstan,KGZ,33910,21,Bronze,272,290,281,0.553968254,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
1039,Nazar Kirgizbaev,"Kirgizbaev, Nazar",Kyrgyzstan,IMO,2024,Nazar Azizbekovich Kirgizbaev,"Kirgizbaev, Nazar Azizbekovich",Kyrgyzstan,KGZ,33906,29,Gold,47,58,52.5,0.9137931034,609,imo_person_id_propagation,https://www.imo-official.org/results/individual/year/2024/
1039,Nazar Kirgizbaev,"Kirgizbaev, Nazar",Kyrgyzstan,IMO,2025,Nazar Kirgizbaev,"Kirgizbaev, Nazar",Kyrgyzstan,KGZ,33906,29,Silver,119,147,133,0.7888888889,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
1045,Cheok Him Chan,"Chan, Cheok Him",Macau,IMO,2026,Cheok Him Chan,"Chan, Cheok Him",Macau,MAC,35713,15,Honourable Mention,350,387,368.5,0.4466966967,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
1051,Wai Chong Chan,"Chan, Wai Chong",Macau,IMO,2024,Wai Chong Chan,"Chan, Wai Chong",Macau,MAC,34307,2,None,551,564,557.5,0.0845648604,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1053,Hou Tin Chau,"Chau, Hou Tin",Macau,IMO,2014,Hou Tin Chau,"Chau, Hou Tin",Macau,MAC,21380,19,Bronze,221,237,229,0.5910714286,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
1053,Hou Tin Chau,"Chau, Hou Tin",Macau,IMO,2015,Hou Tin Chau,"Chau, Hou Tin",Macau,MAC,21380,22,Silver,76,87,81.5,0.8587521664,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
1053,Hou Tin Chau,"Chau, Hou Tin",Macau,IMO,2016,Hou Tin Chau,"Chau, Hou Tin",Macau,MAC,21380,31,Gold,23,34,28.5,0.9526578073,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1053,Hou Tin Chau,"Chau, Hou Tin",Macau,IMO,2017,Hou Tin Chau,"Chau, Hou Tin",Macau,MAC,21380,25,Gold,36,48,42,0.9317073171,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
1057,Ngou Hin Cheang,"Cheang, Ngou Hin",Macau,IMO,2023,Ngou Hin Cheang,"Cheang, Ngou Hin",Macau,MAC,33669,15,Honourable Mention,366,384,375,0.3932038835,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1060,Weng Chi Cheng,"Cheng, Weng Chi",Macau,IMO,2018,Weng Chi Cheng,"Cheng, Weng Chi",Macau,MAC,28284,18,Bronze,228,249,238.5,0.5984848485,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1063,Cheng In Cheung,"Cheung, Cheng In",Macau,IMO,2020,Cheng In Cheung,"Cheung, Cheng In",Macau,MAC,30354,14,Honourable Mention,317,344,330.5,0.463474026,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1063,Cheng In Cheung,"Cheung, Cheng In",Macau,IMO,2021,Cheng In Cheung,"Cheung, Cheng In",Macau,MAC,30354,14,Bronze,218,267,242.5,0.6082390953,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1063,Cheng In Cheung,"Cheung, Cheng In",Macau,IMO,2022,Cheng In Cheung,"Cheung, Cheng In",Macau,MAC,30354,26,Bronze,214,229,221.5,0.6239388795,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
1077,Chun I Ho,"Ho, Chun I",Macau,IMO,2019,Chun I Ho,"Ho, Chun I",Macau,MAC,29289,14,Honourable Mention,345,360,352.5,0.4323671498,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1079,In Lok Ho,"Ho, In Lok",Macau,IMO,2026,In Lok Ho,"Ho, In Lok",Macau,MAC,35711,10,Honourable Mention,486,507,496.5,0.2545045045,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
1083,Song Pok Hong,"Hong, Song Pok",Macau,IMO,2023,Song Pok Hong,"Hong, Song Pok",Macau,MAC,33664,8,Honourable Mention,490,507,498.5,0.1933656958,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1083,Song Pok Hong,"Hong, Song Pok",Macau,IMO,2024,Song Pok Hong,"Hong, Song Pok",Macau,MAC,33664,14,Honourable Mention,366,399,382.5,0.3719211823,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1084,Hoi Cheong Iam,"Iam, Hoi Cheong",Macau,IMO,2014,Hoi Cheong Iam,"Iam, Hoi Cheong",Macau,MAC,24876,8,Honourable Mention,421,445,433,0.2267857143,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
1084,Hoi Cheong Iam,"Iam, Hoi Cheong",Macau,IMO,2016,Hoi Cheong Iam,"Iam, Hoi Cheong",Macau,MAC,24876,13,Honourable Mention,355,367,361,0.4003322259,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1092,Cheok Lam Lai,"Lai, Cheok Lam",Macau,IMO,2019,Cheok Lam Lai,"Lai, Cheok Lam",Macau,MAC,29268,12,Honourable Mention,376,385,380.5,0.3872785829,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1092,Cheok Lam Lai,"Lai, Cheok Lam",Macau,IMO,2020,Cheok Lam Lai,"Lai, Cheok Lam",Macau,MAC,29268,21,Bronze,206,226,216,0.6493506494,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1092,Cheok Lam Lai,"Lai, Cheok Lam",Macau,IMO,2021,Cheok Lam Lai,"Lai, Cheok Lam",Macau,MAC,29268,14,Bronze,218,267,242.5,0.6082390953,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1094,Wai Neng Lai,"Lai, Wai Neng",Macau,IMO,2016,Wai Neng Lai,"Lai, Wai Neng",Macau,MAC,26694,15,Honourable Mention,281,311,296,0.5083056478,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1097,Chi Pang Lao,"Lao, Chi Pang",Macau,IMO,2020,Chi Pang Lao,"Lao, Chi Pang",Macau,MAC,30355,7,Honourable Mention,445,494,469.5,0.2378246753,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1097,Chi Pang Lao,"Lao, Chi Pang",Macau,IMO,2021,CHI PANG LAO,"LAO, CHI PANG",Macau,MAC,30355,7,Honourable Mention,372,414,393,0.3651050081,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1097,Chi Pang Lao,"Lao, Chi Pang",Macau,IMO,2022,Chi Pang Lao,"Lao, Chi Pang",Macau,MAC,30355,17,Honourable Mention,364,376,370,0.3718166384,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
1101,Kin Nam Lao,"Lao, Kin Nam",Macau,IMO,2024,Kin Nam Lao,"Lao, Kin Nam",Macau,MAC,34308,11,Honourable Mention,425,433,429,0.2955665025,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1105,Chi In Lei,"Lei, Chi In",Macau,IMO,2018,Chi In Lei,"Lei, Chi In",Macau,MAC,28272,14,Honourable Mention,307,319,313,0.4730639731,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1105,Chi In Lei,"Lei, Chi In",Macau,IMO,2019,Chi In Lei,"Lei, Chi In",Macau,MAC,28272,21,Bronze,214,244,229,0.6312399356,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1106,Chon Kit Lei,"Lei, Chon Kit",Macau,IMO,2018,Chon Kit Lei,"Lei, Chon Kit",Macau,MAC,28382,13,Honourable Mention,320,337,328.5,0.446969697,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1106,Chon Kit Lei,"Lei, Chon Kit",Macau,IMO,2019,Chon Kit Lei,"Lei, Chon Kit",Macau,MAC,28382,17,Bronze,275,302,288.5,0.5354267311,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1109,Cheng Long Leong,"Leong, Cheng Long",Macau,IMO,2024,Cheng Long Leong,"Leong, Cheng Long",Macau,MAC,34306,14,Honourable Mention,366,399,382.5,0.3719211823,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1111,Hei Chit Leong,"Leong, Hei Chit",Macau,IMO,2024,Hei Chit Leong,"Leong, Hei Chit",Macau,MAC,34305,8,Honourable Mention,475,486,480.5,0.211001642,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1118,Jia Hao Liang,"Liang, Jia Hao",Macau,IMO,2025,Jia Hao Liang,"Liang, Jia Hao",Macau,MAC,35462,17,Honourable Mention,334,345,339.5,0.4611111111,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
1120,Ka Shing Liang,"Liang, Ka Shing",Macau,IMO,2025,Ka Shing Liang,"Liang, Ka Shing",Macau,MAC,35463,12,None,423,435,429,0.319047619,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
1123,Wang Iok Lin,"Lin, Wang Iok",Macau,IMO,2021,Wang Iok Lin,"Lin, Wang Iok",Macau,MAC,31219,15,Bronze,180,217,198.5,0.6793214863,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1123,Wang Iok Lin,"Lin, Wang Iok",Macau,IMO,2022,Wang Iok Lin,"Lin, Wang Iok",Macau,MAC,31219,23,Bronze,269,285,277,0.5297113752,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
1123,Wang Iok Lin,"Lin, Wang Iok",Macau,IMO,2023,Wang Iok Lin,"Lin, Wang Iok",Macau,MAC,31219,21,Bronze,237,258,247.5,0.5995145631,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1124,Chon Long Lio,"Lio, Chon Long",Macau,IMO,2018,Chon Long Lio,"Lio, Chon Long",Macau,MAC,28509,1,None,538,564,551,0.0723905724,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1125,Jiade Liu,"Liu, Jiade",Macau,IMO,2015,Jia De Liu,"Liu, Jia De",Macau,MAC,25852,10,Honourable Mention,337,364,350.5,0.3925476603,577,same_country_compact,https://www.imo-official.org/results/individual/year/2015/
1125,Jiade Liu,"Liu, Jiade",Macau,IMO,2017,Jia De Liu,"Liu, Jia De",Macau,MAC,25852,15,Honourable Mention,292,341,316.5,0.4853658537,615,same_country_compact,https://www.imo-official.org/results/individual/year/2017/
1130,Kuan Kun Mak,"Mak, Kuan Kun",Macau,IMO,2026,Kuan Kun Mak,"Mak, Kuan Kun",Macau,MAC,35714,15,Honourable Mention,350,387,368.5,0.4466966967,666,same_country_exact,https://www.imo-official.org/results/individual/year/2026/
1132,Ka Chon Ng,"Ng, Ka Chon",Macau,IMO,2020,Ka Chon Ng,"Ng, Ka Chon",Macau,MAC,30356,13,Honourable Mention,345,357,351,0.4301948052,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1133,Ho Ieng Ngai,"Ngai, Ho Ieng",Macau,IMO,2016,Ho Ieng Ngai,"Ngai, Ho Ieng",Macau,MAC,26695,14,Honourable Mention,312,354,333,0.4468438538,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1133,Ho Ieng Ngai,"Ngai, Ho Ieng",Macau,IMO,2017,Ho Ieng Ngai,"Ngai, Ho Ieng",Macau,MAC,26695,15,Honourable Mention,292,341,316.5,0.4853658537,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
1141,Hou Tam,"Tam, Hou",Macau,IMO,2016,Hou Tam,"Tam, Hou",Macau,MAC,26823,7,Honourable Mention,443,468,455.5,0.2433554817,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1141,Hou Tam,"Tam, Hou",Macau,IMO,2017,Hou Tam,"Tam, Hou",Macau,MAC,26823,15,Honourable Mention,292,341,316.5,0.4853658537,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
1145,Chi Chon Tang,"Tang, Chi Chon",Macau,IMO,2014,Chi Chon Tang,"Tang, Chi Chon",Macau,MAC,24994,8,Honourable Mention,421,445,433,0.2267857143,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
1146,Cho Hou Tang,"Tang, Cho Hou",Macau,IMO,2014,Cho Hou Tang,"Tang, Cho Hou",Macau,MAC,24916,8,Honourable Mention,421,445,433,0.2267857143,560,same_country_exact,https://www.imo-official.org/results/individual/year/2014/
1146,Cho Hou Tang,"Tang, Cho Hou",Macau,IMO,2015,Cho Hou Tang,"Tang, Cho Hou",Macau,MAC,24916,17,Bronze,160,182,171,0.7036395147,577,same_country_exact,https://www.imo-official.org/results/individual/year/2015/
1146,Cho Hou Tang,"Tang, Cho Hou",Macau,IMO,2016,Cho Hou Tang,"Tang, Cho Hou",Macau,MAC,24916,28,Silver,45,62,53.5,0.9111295681,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1146,Cho Hou Tang,"Tang, Cho Hou",Macau,IMO,2017,Cho Hou Tang,"Tang, Cho Hou",Macau,MAC,24916,14,Honourable Mention,342,389,365.5,0.4056910569,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
1149,Kin Wai Tong,"Tong, Kin Wai",Macau,IMO,2018,Kin Wai Tong,"Tong, Kin Wai",Macau,MAC,28271,12,Honourable Mention,338,349,343.5,0.4217171717,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1149,Kin Wai Tong,"Tong, Kin Wai",Macau,IMO,2019,Kin Wai Tong,"Tong, Kin Wai",Macau,MAC,28271,17,Bronze,275,302,288.5,0.5354267311,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1149,Kin Wai Tong,"Tong, Kin Wai",Macau,IMO,2020,Kin Wai Tong,"Tong, Kin Wai",Macau,MAC,28271,16,Bronze,272,293,282.5,0.5413961039,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1150,Chong Un Un,"Un, Chong Un",Macau,IMO,2023,Chong Un Un,"Un, Chong Un",Macau,MAC,33663,17,Honourable Mention,315,348,331.5,0.463592233,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1153,Chi Ian Wong,"Wong, Chi Ian",Macau,IMO,2020,Chi Ian Wong,"Wong, Chi Ian",Macau,MAC,30357,5,None,498,504,501,0.1866883117,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1167,Chon Hou Ye,"Ye, Chon Hou",Macau,IMO,2021,Chon Hou Ye,"Ye, Chon Hou",Macau,MAC,31216,8,Honourable Mention,348,371,359.5,0.4192245557,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1167,Chon Hou Ye,"Ye, Chon Hou",Macau,IMO,2022,Chon Hou Ye,"Ye, Chon Hou",Macau,MAC,31216,28,Bronze,146,186,166,0.7181663837,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
1167,Chon Hou Ye,"Ye, Chon Hou",Macau,IMO,2023,Chon Hou Ye,"Ye, Chon Hou",Macau,MAC,31216,25,Silver,137,144,140.5,0.7726537217,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1172,Tze Shen Tristan Chaang,"Chaang, Tze Shen Tristan",Malaysia,IMO,2018,Chaang Tze Shen Tristan,"Tze Shen Tristan, Chaang",Malaysia,MAS,28212,13,Honourable Mention,320,337,328.5,0.446969697,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1172,Tze Shen Tristan Chaang,"Chaang, Tze Shen Tristan",Malaysia,IMO,2019,Chaang Tze Shen Tristan,"Tristan, Chaang Tze Shen",Malaysia,MAS,28212,14,Honourable Mention,345,360,352.5,0.4323671498,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1172,Tze Shen Tristan Chaang,"Chaang, Tze Shen Tristan",Malaysia,IMO,2020,Chaang Tze Shen Tristan,"Tze Shen Tristan, Chaang",Malaysia,MAS,28212,18,Bronze,248,261,254.5,0.5868506494,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1172,Tze Shen Tristan Chaang,"Chaang, Tze Shen Tristan",Malaysia,IMO,2021,Chaang Tze Shen Tristan,"Tze Shen Tristan, Chaang",Malaysia,MAS,28212,10,Honourable Mention,319,331,325,0.4749596123,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1172,Tze Shen Tristan Chaang,"Chaang, Tze Shen Tristan",Malaysia,IMO,2022,Chaang Tze Shen Tristan,"Tze Shen Tristan, Chaang",Malaysia,MAS,28212,28,Bronze,146,186,166,0.7181663837,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
1174,Ivan Guan Yu Chan,"Chan, Ivan Guan Yu",Malaysia,IMO,2024,Ivan Chan Guan Yu,"Guan Yu, Ivan Chan",Malaysia,MAS,34270,22,Silver,147,181,164,0.7307060755,609,same_country_token,https://www.imo-official.org/results/individual/year/2024/
1174,Ivan Guan Yu Chan,"Chan, Ivan Guan Yu",Malaysia,IMO,2025,Ivan Chan Guan Yu,"Chan Guan Yu, Ivan",Malaysia,MAS,34270,21,Bronze,272,290,281,0.553968254,630,same_country_token,https://www.imo-official.org/results/individual/year/2025/
1174,Ivan Guan Yu Chan,"Chan, Ivan Guan Yu",Malaysia,IMO,2026,Ivan Chan Guan Yu,"Guan Yu, Ivan Chan",Malaysia,MAS,34270,20,Bronze,227,246,236.5,0.6448948949,666,same_country_token,https://www.imo-official.org/results/individual/year/2026/
1180,Brandon Choo Sze How,"Choo Sze How, Brandon",Malaysia,IMO,2025,Brandon Choo Sze How,"Choo Sze How, Brandon",Malaysia,MAS,35149,10,None,448,460,454,0.2793650794,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
1183,Jia Herng Chuah,"Chuah, Jia Herng",Malaysia,IMO,2023,Jia Herng Chuah,"Chuah, Jia Herng",Malaysia,MAS,33339,11,Honourable Mention,425,440,432.5,0.3001618123,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1183,Jia Herng Chuah,"Chuah, Jia Herng",Malaysia,IMO,2025,Jia Herng Chuah,"Chuah, Jia Herng",Malaysia,MAS,33339,24,Bronze,214,228,221,0.6492063492,630,same_country_exact,https://www.imo-official.org/results/individual/year/2025/
1221,Li Xuan Tan,"Tan, Li Xuan",Malaysia,IMO,2016,Tan Li Xuan,"Li Xuan, Tan",Malaysia,MAS,26617,7,None,443,468,455.5,0.2433554817,602,same_country_exact,https://www.imo-official.org/results/individual/year/2016/
1221,Li Xuan Tan,"Tan, Li Xuan",Malaysia,IMO,2017,Tan Li Xuan,"Li Xuan, Tan",Malaysia,MAS,26617,17,Bronze,188,264,226,0.6325203252,615,same_country_exact,https://www.imo-official.org/results/individual/year/2017/
1221,Li Xuan Tan,"Tan, Li Xuan",Malaysia,IMO,2018,Tan Li Xuan,"Li Xuan, Tan",Malaysia,MAS,26617,13,Honourable Mention,320,337,328.5,0.446969697,594,same_country_exact,https://www.imo-official.org/results/individual/year/2018/
1221,Li Xuan Tan,"Tan, Li Xuan",Malaysia,IMO,2019,Tan Li Xuan,"Li Xuan, Tan",Malaysia,MAS,26617,22,Bronze,168,213,190.5,0.693236715,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1221,Li Xuan Tan,"Tan, Li Xuan",Malaysia,IMO,2020,Tan Li Xuan,"Li Xuan, Tan",Malaysia,MAS,26617,28,Silver,86,113,99.5,0.838474026,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1221,Li Xuan Tan,"Tan, Li Xuan",Malaysia,IMO,2021,Tan Li Xuan,"Li Xuan, Tan",Malaysia,MAS,26617,22,Silver,63,104,83.5,0.8651050081,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
1222,Min Heng Tan,"Tan, Min Heng",Malaysia,IMO,2022,Tan Min Heng,"Min Heng, Tan",Malaysia,MAS,31802,15,Honourable Mention,394,419,406.5,0.3098471986,589,same_country_exact,https://www.imo-official.org/results/individual/year/2022/
1222,Min Heng Tan,"Tan, Min Heng",Malaysia,IMO,2023,Min Heng Tan,"Tan, Min Heng",Malaysia,MAS,31802,21,Bronze,237,258,247.5,0.5995145631,618,same_country_exact,https://www.imo-official.org/results/individual/year/2023/
1222,Min Heng Tan,"Tan, Min Heng",Malaysia,IMO,2024,Min Heng Tan,"Tan, Min Heng",Malaysia,MAS,31802,18,Bronze,238,251,244.5,0.5985221675,609,same_country_exact,https://www.imo-official.org/results/individual/year/2024/
1231,Zhiyang Wan,"Wan, Zhiyang",Malaysia,IMO,2019,Wan Zhiyang,"Zhiyang, Wan",Malaysia,MAS,29382,13,Honourable Mention,361,375,368,0.4074074074,621,same_country_exact,https://www.imo-official.org/results/individual/year/2019/
1231,Zhiyang Wan,"Wan, Zhiyang",Malaysia,IMO,2020,Wan Zhiyang,"Zhiyang, Wan",Malaysia,MAS,29382,18,Bronze,248,261,254.5,0.5868506494,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,IMO,2020,Wong Jer Ren,"Jer Ren, Wong",Malaysia,MAS,30481,24,Silver,140,161,150.5,0.7556818182,616,same_country_exact,https://www.imo-official.org/results/individual/year/2020/
1233,Jer Ren Wong,"Wong, Jer Ren",Malaysia,IMO,2021,Wong Jer Ren,"Jer Ren, Wong",Malaysia,MAS,30481,22,Silver,63,104,83.5,0.8651050081,619,same_country_exact,https://www.imo-official.org/results/individual/year/2021/
